 #---------------------------------------------------------------------------
 #   gamma p --> pi0 p                     Apr2013
 #
 #        Q - polar angle of pi0 meson in CMS
 #        err2 = sqrt(stat**2 + (0.02*ds/dOmega)**2)
 #---------------------------------------------------------------------------
 # Eg[MeV]  Eg_min   Eg_max   W[GeV]  cos(Q)    Q    ds/dOmega  stat.  err2
 #                                            [deg]   [µb/sr]   err.
 #--------------------------------------------------------------------------
   387.92   385.73   390.12  1.26819  -0.100   95.74 17.4359  0.0571  0.3534
   387.92   385.73   390.12  1.26819  -0.033   91.91 17.6494  0.0575  0.3576
   387.92   385.73   390.12  1.26819   0.033   88.09 17.8662  0.0580  0.3620
   387.92   385.73   390.12  1.26819   0.100   84.26 17.8005  0.0577  0.3607
   387.92   385.73   390.12  1.26819   0.167   80.41 17.7488  0.0577  0.3596
   387.92   385.73   390.12  1.26819   0.233   76.51 17.6069  0.0576  0.3568
   387.92   385.73   390.12  1.26819   0.300   72.54 17.2767  0.0569  0.3502
   387.92   385.73   390.12  1.26819   0.367   68.49 16.9369  0.0563  0.3434
   387.92   385.73   390.12  1.26819   0.433   64.32 16.5070  0.0553  0.3347
   387.92   385.73   390.12  1.26819   0.500   60.00 15.8570  0.0539  0.3217
   387.92   385.73   390.12  1.26819   0.567   55.48 15.3636  0.0535  0.3119
   387.92   385.73   390.12  1.26819   0.633   50.70 14.6249  0.0529  0.2972
   387.92   385.73   390.12  1.26819   0.700   45.57 13.6399  0.0523  0.2778
   387.92   385.73   390.12  1.26819   0.767   39.94 12.5834  0.0536  0.2573
   387.92   385.73   390.12  1.26819   0.833   33.56 11.5007  0.0576  0.2371
   387.92   385.73   390.12  1.26819   0.900   25.84 10.1586  0.0661  0.2137
   387.92   385.73   390.12  1.26819   0.967   14.84  8.8385  0.0814  0.1946
   392.31   390.12   394.50  1.27143  -0.967  165.16  3.8253  0.0320  0.0829
   392.31   390.12   394.50  1.27143  -0.900  154.16  5.2860  0.0333  0.1108
   392.31   390.12   394.50  1.27143  -0.833  146.44  6.7449  0.0356  0.1395
   392.31   390.12   394.50  1.27143  -0.767  140.06  8.1116  0.0381  0.1666
   392.31   390.12   394.50  1.27143  -0.700  134.43  9.4578  0.0404  0.1934
   392.31   390.12   394.50  1.27143  -0.633  129.30 10.6457  0.0422  0.2171
   392.31   390.12   394.50  1.27143  -0.567  124.52 11.9567  0.0447  0.2433
   392.31   390.12   394.50  1.27143  -0.500  120.00 12.9108  0.0464  0.2624
   392.31   390.12   394.50  1.27143  -0.433  115.68 13.7717  0.0480  0.2796
   392.31   390.12   394.50  1.27143  -0.367  111.51 14.5436  0.0496  0.2951
   392.31   390.12   394.50  1.27143  -0.300  107.46 15.1918  0.0507  0.3080
   392.31   390.12   394.50  1.27143  -0.233  103.49 15.7000  0.0515  0.3182
   392.31   390.12   394.50  1.27143  -0.167   99.59 16.2863  0.0528  0.3300
   392.31   390.12   394.50  1.27143  -0.100   95.74 16.4552  0.0530  0.3333
   392.31   390.12   394.50  1.27143  -0.033   91.91 16.7389  0.0535  0.3390
   392.31   390.12   394.50  1.27143   0.033   88.09 16.8670  0.0539  0.3416
   392.31   390.12   394.50  1.27143   0.100   84.26 16.9029  0.0538  0.3423
   392.31   390.12   394.50  1.27143   0.167   80.41 16.8053  0.0538  0.3404
   392.31   390.12   394.50  1.27143   0.233   76.51 16.6632  0.0536  0.3375
   392.31   390.12   394.50  1.27143   0.300   72.54 16.3757  0.0530  0.3318
   392.31   390.12   394.50  1.27143   0.367   68.49 16.1437  0.0527  0.3271
   392.31   390.12   394.50  1.27143   0.433   64.32 15.7131  0.0517  0.3185
   392.31   390.12   394.50  1.27143   0.500   60.00 15.1047  0.0503  0.3063
   392.31   390.12   394.50  1.27143   0.567   55.48 14.5679  0.0497  0.2956
   392.31   390.12   394.50  1.27143   0.633   50.70 13.8592  0.0491  0.2815
   392.31   390.12   394.50  1.27143   0.700   45.57 12.9764  0.0487  0.2641
   392.31   390.12   394.50  1.27143   0.767   39.94 12.0262  0.0500  0.2457
   392.31   390.12   394.50  1.27143   0.833   33.56 10.8354  0.0531  0.2231
   392.31   390.12   394.50  1.27143   0.900   25.84  9.6161  0.0612  0.2018
   392.31   390.12   394.50  1.27143   0.967   14.84  8.3778  0.0744  0.1833
   396.69   394.50   398.89  1.27466  -0.967  165.16  3.4466  0.0313  0.0757
   396.69   394.50   398.89  1.27466  -0.900  154.16  4.9440  0.0329  0.1042
   396.69   394.50   398.89  1.27466  -0.833  146.44  6.2707  0.0350  0.1302
   396.69   394.50   398.89  1.27466  -0.767  140.06  7.6144  0.0375  0.1568
   396.69   394.50   398.89  1.27466  -0.700  134.43  8.8321  0.0395  0.1810
   396.69   394.50   398.89  1.27466  -0.633  129.30 10.0233  0.0413  0.2047
   396.69   394.50   398.89  1.27466  -0.567  124.52 11.2587  0.0437  0.2294
   396.69   394.50   398.89  1.27466  -0.500  120.00 12.1106  0.0453  0.2464
   396.69   394.50   398.89  1.27466  -0.433  115.68 13.0175  0.0470  0.2646
   396.69   394.50   398.89  1.27466  -0.367  111.51 13.7956  0.0485  0.2801
   396.69   394.50   398.89  1.27466  -0.300  107.46 14.3726  0.0496  0.2917
   396.69   394.50   398.89  1.27466  -0.233  103.49 14.8722  0.0504  0.3017
   396.69   394.50   398.89  1.27466  -0.167   99.59 15.3996  0.0515  0.3123
   396.69   394.50   398.89  1.27466  -0.100   95.74 15.6650  0.0519  0.3176
   396.69   394.50   398.89  1.27466  -0.033   91.91 15.8604  0.0523  0.3215
   396.69   394.50   398.89  1.27466   0.033   88.09 16.0413  0.0528  0.3251
   396.69   394.50   398.89  1.27466   0.100   84.26 15.9344  0.0524  0.3230
   396.69   394.50   398.89  1.27466   0.167   80.41 16.0027  0.0527  0.3244
   396.69   394.50   398.89  1.27466   0.233   76.51 15.8250  0.0524  0.3208
   396.69   394.50   398.89  1.27466   0.300   72.54 15.5722  0.0519  0.3157
   396.69   394.50   398.89  1.27466   0.367   68.49 15.2937  0.0516  0.3102
   396.69   394.50   398.89  1.27466   0.433   64.32 14.9306  0.0508  0.3029
   396.69   394.50   398.89  1.27466   0.500   60.00 14.2813  0.0492  0.2898
   396.69   394.50   398.89  1.27466   0.567   55.48 13.9565  0.0491  0.2834
   396.69   394.50   398.89  1.27466   0.633   50.70 13.1712  0.0482  0.2678
   396.69   394.50   398.89  1.27466   0.700   45.57 12.3545  0.0479  0.2517
   396.69   394.50   398.89  1.27466   0.767   39.94 11.4681  0.0493  0.2346
   396.69   394.50   398.89  1.27466   0.833   33.56 10.3841  0.0528  0.2143
   396.69   394.50   398.89  1.27466   0.900   25.84  9.1389  0.0608  0.1926
   396.69   394.50   398.89  1.27466   0.967   14.84  7.9509  0.0735  0.1752
   405.47   403.27   407.66  1.28111  -0.967  165.16  2.8771  0.0305  0.0651
   405.47   403.27   407.66  1.28111  -0.900  154.16  4.2887  0.0318  0.0915
   405.47   403.27   407.66  1.28111  -0.833  146.44  5.5348  0.0341  0.1158
   405.47   403.27   407.66  1.28111  -0.767  140.06  6.7464  0.0363  0.1397
   405.47   403.27   407.66  1.28111  -0.700  134.43  7.8405  0.0381  0.1614
   405.47   403.27   407.66  1.28111  -0.633  129.30  9.0883  0.0403  0.1862
   405.47   403.27   407.66  1.28111  -0.567  124.52 10.0251  0.0420  0.2049
   405.47   403.27   407.66  1.28111  -0.500  120.00 10.9877  0.0439  0.2241
   405.47   403.27   407.66  1.28111  -0.433  115.68 11.7639  0.0454  0.2396
   405.47   403.27   407.66  1.28111  -0.367  111.51 12.4184  0.0466  0.2527
   405.47   403.27   407.66  1.28111  -0.300  107.46 12.9556  0.0476  0.2634
   405.47   403.27   407.66  1.28111  -0.233  103.49 13.4454  0.0485  0.2732
   405.47   403.27   407.66  1.28111  -0.167   99.59 13.8751  0.0494  0.2819
   405.47   403.27   407.66  1.28111  -0.100   95.74 14.2095  0.0499  0.2885
   405.47   403.27   407.66  1.28111  -0.033   91.91 14.4198  0.0505  0.2928
   405.47   403.27   407.66  1.28111   0.033   88.09 14.3944  0.0503  0.2922
   405.47   403.27   407.66  1.28111   0.100   84.26 14.4523  0.0503  0.2934
   405.47   403.27   407.66  1.28111   0.167   80.41 14.4387  0.0505  0.2932
   405.47   403.27   407.66  1.28111   0.233   76.51 14.3048  0.0503  0.2905
   405.47   403.27   407.66  1.28111   0.300   72.54 14.0541  0.0498  0.2855
   405.47   403.27   407.66  1.28111   0.367   68.49 13.8948  0.0498  0.2823
   405.47   403.27   407.66  1.28111   0.433   64.32 13.5244  0.0490  0.2749
   405.47   403.27   407.66  1.28111   0.500   60.00 13.0202  0.0477  0.2647
   405.47   403.27   407.66  1.28111   0.567   55.48 12.5406  0.0471  0.2552
   405.47   403.27   407.66  1.28111   0.633   50.70 11.9666  0.0466  0.2438
   405.47   403.27   407.66  1.28111   0.700   45.57 11.2496  0.0466  0.2298
   405.47   403.27   407.66  1.28111   0.767   39.94 10.3600  0.0480  0.2127
   405.47   403.27   407.66  1.28111   0.833   33.56  9.5299  0.0522  0.1976
   405.47   403.27   407.66  1.28111   0.900   25.84  8.4209  0.0608  0.1791
   405.47   403.27   407.66  1.28111   0.967   14.84  7.3729  0.0734  0.1647
   409.86   407.66   412.05  1.28432  -0.967  165.16  2.6664  0.0311  0.0617
   409.86   407.66   412.05  1.28432  -0.900  154.16  3.9856  0.0323  0.0860
   409.86   407.66   412.05  1.28432  -0.833  146.44  5.1798  0.0345  0.1092
   409.86   407.66   412.05  1.28432  -0.767  140.06  6.3040  0.0366  0.1313
   409.86   407.66   412.05  1.28432  -0.700  134.43  7.4312  0.0386  0.1536
   409.86   407.66   412.05  1.28432  -0.633  129.30  8.4959  0.0405  0.1747
   409.86   407.66   412.05  1.28432  -0.567  124.52  9.4415  0.0422  0.1935
   409.86   407.66   412.05  1.28432  -0.500  120.00 10.4088  0.0442  0.2128
   409.86   407.66   412.05  1.28432  -0.433  115.68 11.0958  0.0456  0.2266
   409.86   407.66   412.05  1.28432  -0.367  111.51 11.6781  0.0466  0.2382
   409.86   407.66   412.05  1.28432  -0.300  107.46 12.2595  0.0477  0.2498
   409.86   407.66   412.05  1.28432  -0.233  103.49 12.7295  0.0486  0.2592
   409.86   407.66   412.05  1.28432  -0.167   99.59 13.1239  0.0495  0.2671
   409.86   407.66   412.05  1.28432  -0.100   95.74 13.3759  0.0498  0.2721
   409.86   407.66   412.05  1.28432  -0.033   91.91 13.5476  0.0502  0.2756
   409.86   407.66   412.05  1.28432   0.033   88.09 13.5896  0.0502  0.2764
   409.86   407.66   412.05  1.28432   0.100   84.26 13.7272  0.0505  0.2791
   409.86   407.66   412.05  1.28432   0.167   80.41 13.7384  0.0507  0.2794
   409.86   407.66   412.05  1.28432   0.233   76.51 13.4799  0.0502  0.2742
   409.86   407.66   412.05  1.28432   0.300   72.54 13.3204  0.0500  0.2711
   409.86   407.66   412.05  1.28432   0.367   68.49 13.0993  0.0498  0.2667
   409.86   407.66   412.05  1.28432   0.433   64.32 12.7987  0.0492  0.2607
   409.86   407.66   412.05  1.28432   0.500   60.00 12.3035  0.0479  0.2507
   409.86   407.66   412.05  1.28432   0.567   55.48 11.9333  0.0474  0.2433
   409.86   407.66   412.05  1.28432   0.633   50.70 11.3251  0.0468  0.2313
   409.86   407.66   412.05  1.28432   0.700   45.57 10.6075  0.0469  0.2173
   409.86   407.66   412.05  1.28432   0.767   39.94  9.8830  0.0486  0.2035
   409.86   407.66   412.05  1.28432   0.833   33.56  9.1683  0.0532  0.1909
   409.86   407.66   412.05  1.28432   0.900   25.84  8.1208  0.0624  0.1740
   409.86   407.66   412.05  1.28432   0.967   14.84  7.0410  0.0749  0.1595
   414.25   412.05   416.44  1.28752  -0.967  165.16  2.4495  0.0275  0.0562
   414.25   412.05   416.44  1.28752  -0.900  154.16  3.6846  0.0284  0.0790
   414.25   412.05   416.44  1.28752  -0.833  146.44  4.8433  0.0306  0.1016
   414.25   412.05   416.44  1.28752  -0.767  140.06  5.9147  0.0326  0.1227
   414.25   412.05   416.44  1.28752  -0.700  134.43  7.0359  0.0346  0.1449
   414.25   412.05   416.44  1.28752  -0.633  129.30  8.0327  0.0363  0.1647
   414.25   412.05   416.44  1.28752  -0.567  124.52  8.9290  0.0379  0.1826
   414.25   412.05   416.44  1.28752  -0.500  120.00  9.7806  0.0396  0.1996
   414.25   412.05   416.44  1.28752  -0.433  115.68 10.5155  0.0411  0.2143
   414.25   412.05   416.44  1.28752  -0.367  111.51 11.1661  0.0423  0.2273
   414.25   412.05   416.44  1.28752  -0.300  107.46 11.6076  0.0431  0.2361
   414.25   412.05   416.44  1.28752  -0.233  103.49 12.0474  0.0440  0.2449
   414.25   412.05   416.44  1.28752  -0.167   99.59 12.4741  0.0448  0.2535
   414.25   412.05   416.44  1.28752  -0.100   95.74 12.7042  0.0451  0.2581
   414.25   412.05   416.44  1.28752  -0.033   91.91 12.9026  0.0456  0.2620
   414.25   412.05   416.44  1.28752   0.033   88.09 12.9892  0.0458  0.2638
   414.25   412.05   416.44  1.28752   0.100   84.26 12.9571  0.0456  0.2631
   414.25   412.05   416.44  1.28752   0.167   80.41 13.0212  0.0459  0.2644
   414.25   412.05   416.44  1.28752   0.233   76.51 12.7937  0.0455  0.2599
   414.25   412.05   416.44  1.28752   0.300   72.54 12.6872  0.0454  0.2578
   414.25   412.05   416.44  1.28752   0.367   68.49 12.4665  0.0452  0.2534
   414.25   412.05   416.44  1.28752   0.433   64.32 12.1506  0.0446  0.2471
   414.25   412.05   416.44  1.28752   0.500   60.00 11.6835  0.0434  0.2377
   414.25   412.05   416.44  1.28752   0.567   55.48 11.2232  0.0426  0.2285
   414.25   412.05   416.44  1.28752   0.633   50.70 10.6965  0.0422  0.2181
   414.25   412.05   416.44  1.28752   0.700   45.57 10.1490  0.0426  0.2074
   414.25   412.05   416.44  1.28752   0.767   39.94  9.3488  0.0438  0.1920
   414.25   412.05   416.44  1.28752   0.833   33.56  8.7134  0.0481  0.1808
   414.25   412.05   416.44  1.28752   0.900   25.84  7.7122  0.0562  0.1642
   414.25   412.05   416.44  1.28752   0.967   14.84  6.7129  0.0674  0.1502
   418.65   416.47   420.84  1.29072  -0.967  165.16  2.2927  0.0292  0.0544
   418.65   416.47   420.84  1.29072  -0.900  154.16  3.4225  0.0298  0.0747
   418.65   416.47   420.84  1.29072  -0.833  146.44  4.5597  0.0321  0.0967
   418.65   416.47   420.84  1.29072  -0.767  140.06  5.5397  0.0341  0.1159
   418.65   416.47   420.84  1.29072  -0.700  134.43  6.6332  0.0361  0.1375
   418.65   416.47   420.84  1.29072  -0.633  129.30  7.5960  0.0379  0.1566
   418.65   416.47   420.84  1.29072  -0.567  124.52  8.4764  0.0395  0.1741
   418.65   416.47   420.84  1.29072  -0.500  120.00  9.2109  0.0410  0.1887
   418.65   416.47   420.84  1.29072  -0.433  115.68  9.9827  0.0427  0.2042
   418.65   416.47   420.84  1.29072  -0.367  111.51 10.5549  0.0438  0.2156
   418.65   416.47   420.84  1.29072  -0.300  107.46 11.0695  0.0447  0.2259
   418.65   416.47   420.84  1.29072  -0.233  103.49 11.3663  0.0452  0.2318
   418.65   416.47   420.84  1.29072  -0.167   99.59 11.8274  0.0462  0.2410
   418.65   416.47   420.84  1.29072  -0.100   95.74 12.0643  0.0465  0.2457
   418.65   416.47   420.84  1.29072  -0.033   91.91 12.2423  0.0470  0.2493
   418.65   416.47   420.84  1.29072   0.033   88.09 12.3491  0.0473  0.2515
   418.65   416.47   420.84  1.29072   0.100   84.26 12.3666  0.0471  0.2518
   418.65   416.47   420.84  1.29072   0.167   80.41 12.3352  0.0473  0.2512
   418.65   416.47   420.84  1.29072   0.233   76.51 12.2526  0.0472  0.2496
   418.65   416.47   420.84  1.29072   0.300   72.54 12.1072  0.0469  0.2466
   418.65   416.47   420.84  1.29072   0.367   68.49 11.9006  0.0467  0.2426
   418.65   416.47   420.84  1.29072   0.433   64.32 11.4848  0.0460  0.2343
   418.65   416.47   420.84  1.29072   0.500   60.00 11.0483  0.0448  0.2255
   418.65   416.47   420.84  1.29072   0.567   55.48 10.7214  0.0443  0.2190
   418.65   416.47   420.84  1.29072   0.633   50.70 10.1831  0.0438  0.2083
   418.65   416.47   420.84  1.29072   0.700   45.57  9.5901  0.0442  0.1968
   418.65   416.47   420.84  1.29072   0.767   39.94  8.9377  0.0459  0.1846
   418.65   416.47   420.84  1.29072   0.833   33.56  8.2014  0.0501  0.1715
   418.65   416.47   420.84  1.29072   0.900   25.84  7.3044  0.0590  0.1576
   418.65   416.47   420.84  1.29072   0.967   14.84  6.5636  0.0720  0.1497
   422.95   420.75   425.15  1.29385  -0.967  165.16  2.0186  0.0267  0.0484
   422.95   420.75   425.15  1.29385  -0.900  154.16  3.1837  0.0274  0.0693
   422.95   420.75   425.15  1.29385  -0.833  146.44  4.2300  0.0295  0.0896
   422.95   420.75   425.15  1.29385  -0.767  140.06  5.2328  0.0315  0.1093
   422.95   420.75   425.15  1.29385  -0.700  134.43  6.1988  0.0333  0.1284
   422.95   420.75   425.15  1.29385  -0.633  129.30  7.1528  0.0350  0.1473
   422.95   420.75   425.15  1.29385  -0.567  124.52  7.9951  0.0365  0.1640
   422.95   420.75   425.15  1.29385  -0.500  120.00  8.7370  0.0381  0.1788
   422.95   420.75   425.15  1.29385  -0.433  115.68  9.4173  0.0395  0.1924
   422.95   420.75   425.15  1.29385  -0.367  111.51 10.0262  0.0407  0.2046
   422.95   420.75   425.15  1.29385  -0.300  107.46 10.5062  0.0415  0.2142
   422.95   420.75   425.15  1.29385  -0.233  103.49 10.8533  0.0421  0.2211
   422.95   420.75   425.15  1.29385  -0.167   99.59 11.2091  0.0428  0.2282
   422.95   420.75   425.15  1.29385  -0.100   95.74 11.4273  0.0432  0.2326
   422.95   420.75   425.15  1.29385  -0.033   91.91 11.6198  0.0437  0.2365
   422.95   420.75   425.15  1.29385   0.033   88.09 11.6898  0.0438  0.2379
   422.95   420.75   425.15  1.29385   0.100   84.26 11.7218  0.0439  0.2385
   422.95   420.75   425.15  1.29385   0.167   80.41 11.7141  0.0440  0.2384
   422.95   420.75   425.15  1.29385   0.233   76.51 11.5860  0.0437  0.2358
   422.95   420.75   425.15  1.29385   0.300   72.54 11.4335  0.0435  0.2328
   422.95   420.75   425.15  1.29385   0.367   68.49 11.1743  0.0431  0.2276
   422.95   420.75   425.15  1.29385   0.433   64.32 10.9071  0.0427  0.2223
   422.95   420.75   425.15  1.29385   0.500   60.00 10.5561  0.0419  0.2152
   422.95   420.75   425.15  1.29385   0.567   55.48 10.1724  0.0412  0.2076
   422.95   420.75   425.15  1.29385   0.633   50.70  9.6954  0.0408  0.1982
   422.95   420.75   425.15  1.29385   0.700   45.57  9.2315  0.0414  0.1892
   422.95   420.75   425.15  1.29385   0.767   39.94  8.5977  0.0430  0.1772
   422.95   420.75   425.15  1.29385   0.833   33.56  7.7990  0.0467  0.1628
   422.95   420.75   425.15  1.29385   0.900   25.84  7.0089  0.0555  0.1508
   422.95   420.75   425.15  1.29385   0.967   14.84  6.3174  0.0673  0.1432
   427.44   425.23   429.65  1.29710  -0.967  165.16  1.8655  0.0239  0.0443
   427.44   425.23   429.65  1.29710  -0.900  154.16  2.9188  0.0245  0.0633
   427.44   425.23   429.65  1.29710  -0.833  146.44  3.9603  0.0265  0.0835
   427.44   425.23   429.65  1.29710  -0.767  140.06  4.8424  0.0283  0.1009
   427.44   425.23   429.65  1.29710  -0.700  134.43  5.8691  0.0303  0.1212
   427.44   425.23   429.65  1.29710  -0.633  129.30  6.7210  0.0318  0.1381
   427.44   425.23   429.65  1.29710  -0.567  124.52  7.5301  0.0333  0.1542
   427.44   425.23   429.65  1.29710  -0.500  120.00  8.2722  0.0348  0.1691
   427.44   425.23   429.65  1.29710  -0.433  115.68  8.9166  0.0361  0.1819
   427.44   425.23   429.65  1.29710  -0.367  111.51  9.4472  0.0372  0.1926
   427.44   425.23   429.65  1.29710  -0.300  107.46  9.9584  0.0380  0.2028
   427.44   425.23   429.65  1.29710  -0.233  103.49 10.2735  0.0386  0.2091
   427.44   425.23   429.65  1.29710  -0.167   99.59 10.6354  0.0393  0.2163
   427.44   425.23   429.65  1.29710  -0.100   95.74 10.8400  0.0397  0.2204
   427.44   425.23   429.65  1.29710  -0.033   91.91 11.0032  0.0401  0.2237
   427.44   425.23   429.65  1.29710   0.033   88.09 11.0782  0.0402  0.2252
   427.44   425.23   429.65  1.29710   0.100   84.26 11.1367  0.0403  0.2264
   427.44   425.23   429.65  1.29710   0.167   80.41 11.0266  0.0402  0.2242
   427.44   425.23   429.65  1.29710   0.233   76.51 11.0033  0.0402  0.2237
   427.44   425.23   429.65  1.29710   0.300   72.54 10.7660  0.0397  0.2189
   427.44   425.23   429.65  1.29710   0.367   68.49 10.6395  0.0397  0.2165
   427.44   425.23   429.65  1.29710   0.433   64.32 10.3727  0.0393  0.2111
   427.44   425.23   429.65  1.29710   0.500   60.00 10.0068  0.0384  0.2038
   427.44   425.23   429.65  1.29710   0.567   55.48  9.5752  0.0376  0.1952
   427.44   425.23   429.65  1.29710   0.633   50.70  9.1442  0.0372  0.1866
   427.44   425.23   429.65  1.29710   0.700   45.57  8.7201  0.0378  0.1785
